song_id,album_id,title,duration,spotify_track_uri
361,159,How Can You Mend a Broken Heart,383502,6lUXneXZ9jc3HSMHgd8oqh
362,159,Let's Stay Together,7970,63xdwScd1Ai1GigAwQxE8y
363,160,Always Alright,470939,6ckUX8cgcqjoNGTd2A2Pvd
364,161,Hang Loose,144200,5cDHV67TxLrdz4ITUVQswH
365,161,Hold On,226186,1EuvOdyyzhFUP2z3gfr6xz
366,162,Don't Wanna Fight,96548,4F2lAgoxbcr3uMGatRU3vL
367,162,Dunes,257928,2XXHj0aRJhehF8yACxP5yo
368,162,Shoegaze,179506,09nDcxFx9DAkpfxDjse4gZ
369,163,"Symphony No. 2, Op. 132, ""Mysterious Mountain"": II. Double Fugue",335066,3Q5eYnHxI6L3JWRvN0QmP8
370,164,Chattahoochee,148160,0zguOtmQBHtdzIG35vZilH
371,165,"Smells Like Lemon, Tastes Like Wine",274680,6zpFjdJdEZe2nn7nL6YlPq
372,166,Set to Attack,208213,7sI80PK0P3tDCvULKszqzL
373,167,Born Under A Bad Sign,150836,776ESZrMd2rMNsbPOrckXG
374,167,Crosscut Saw,153399,5zK16LgK85cKTQvDnmk1aP
375,168,Sara Loves Her Juicy Fruit,326045,595tH8fZ0ria4Rervcpu7x
376,169,El Lado Mas Bestia de la Vida,281520,2JilhEGTNpRPIe2MvOuoAK
377,170,Mineral,87923,0TOLxJTPhAkvqg9GfnjstG
378,171,Todo Me Gusta de Ti,161346,6xy2QxEdp2gopEFHfPMXof
379,172,Castillos en el aire,198106,39tN3TRbpPvm4rqdMn7hZ9
380,173,Coincidir,246179,5dlC3IfY7JHpQhhhBWnH4P
381,174,Tu Forma De Ser - Version Cumbia,227760,1vm8h3zjLV66Cmaf8y9DWb
382,175,"Suite d'orchestre dans le style ancien, Op. 2: II. Sarabande. Mesto",129360,3C8Xxgad3ejXfJ0RiJq9G1
383,176,Song for Ellis,265526,4Uecyf82f85MdvnGLA4SWE
384,177,Aegean,120734,6cz8KGBcdCg0V095WH7prM
385,178,Eternamente Bella,206426,3pIgumKqXX7ge7lT9rCvNy
386,179,Canta Corazón,254600,3npbtkmTdUlRxGFxViDD0K
387,179,Me Dediqué a Perderte,231773,4NUt1fcnO9aQAELBgXq3Kr
388,179,Para Vivir,248871,7rEXzx4cwjEJVPiG1B8Rk8
389,180,Canta Corazón,199588,1qNqTb27PTfLECX0ebFLJV
390,180,Me Dediqué a Perderte,4311,1HpIBHs03kKCxlrPthWXmL
391,181,Arrullo De Estrellas,47705,4yalDD5kuqKZKI3z1rfWqD
392,182,Caballero,437533,5DL6BDuqhnQw8HfIvUYkm9
393,183,Hoy Tengo Ganas De Ti,179978,0qO4GfXADY9QfgcgtrasT9
394,184,Decepciones,146280,2LTYkSso5VAfdqzqjprOcH
395,185,Se Me Va La Voz,990,5mrVaQBkLX0pErRNDNVREE
396,186,Se Me Va La Voz,240240,4QubLlsaYXoQH3CxGxuTry
397,186,Se Me Va La Voz,240240,1ECz5g76ZWRGi0FwXzIl4w
398,187,Duele,86524,6CFaze42M5wiTqMidNtJLE
399,188,Eso Y Más,166600,4uV2q5BTVqsNU1oF5tT6q1
400,189,A Qué Sabe El Olvido,193213,4I4smJ6xLCaLQmNYUTQg9R
401,189,Más No Puedo,222216,68teZcAANkNhea13y7GqDP
402,190,Las Mañanitas,277788,7h4q7gttsPboUqLB7nFhQ7
403,190,Mátalas,174000,2uZX6rf2otrXvGx8vby7Xd
404,190,Popurrí Juan Gabriel / Ya Lo Sé Que Tú Te Vas / La Diferencia / Te Sigo Amando - En Vivo,484694,0rrhbg6KmRfAFZ7owKroiv
405,191,Cascos Ligeros,125200,5hMA0vhvm20GDIn5OyfJz7
406,192,Quiero Que Vuelvas,9445,6DO6RhWMkNezxS5PD44SJT
407,192,Sé Que Te Duele,313825,1OJkKHmXsZVKtWlECdpDAe
408,193,Sé Que Te Duele,228560,2pUsl7G4TUlklHmCV5L1Gx
409,194,Después de Ti,184533,7o6WEhWTa73yA3qiprJfQO
410,195,Brazos de Sol,230529,60swUBt5uEqO1ix3kCQa7e
411,196,Vienes Con el Sol,268866,4kIr2w2zneR3hP3e1xqT7I
412,197,Mujer Que Camina,322013,5U1hQvJzMLsjeySz5V5BuG
413,198,Vienes Con el Sol,47960,4mb5EauU1IhqyiwgsUOQBd
414,199,Encima De Mil,194744,0X4XlUuu07vrEjSnIqrqLJ
415,200,A Que No Me Dejas,12189,4s5D7IM9z6xDVwOg9r8Hqp
416,201,"Te lo agradezco, pero no (feat. Shakira)",277453,67g3Wn5bMFDV4qGICl4u6J
417,202,"Te lo agradezco, pero no (con Shakira) - En Vivo desde Santiago de Compostela",32879,4eA7uQ4ZVKPJQagMrXXZOr
418,203,Corazón partío,343413,0wQCKR9OFjYu5Kzrk7WivJ
419,204,No Tengo Nada,490,2gXclup5H2J9dInrVLFs3n
420,205,A Que No Me Dejas,97649,26aH2Io0AU0LWgB12Pcvmo
421,205,Un Zombie A La Intemperie,368441,5JpfypdAtTwa8xK1Coh29B
422,206,Un Zombie A La Intemperie,194744,1pWzKqNEL3gLB31Ax7e4hf
423,207,Duele El Amor!,253654,2SfWO6xWCJd7q5oiUcphyi
424,208,Intocable,1610,1AAjTcCp9v9g8bQM4fJDiF
425,209,Duele El Amor,27366,0oXLSuno5adlHcPzlzs8l6
426,210,Enamorado de Ti para Siempre,19969,09nGtgCGITH8bQtMiQBe7o
427,210,Este Amor Que Pudo Ser,22384,1BJKBDkPpwr6NdlfzUSs6R
428,210,Tan Cerquita,21692,24sgkNTWWqE5buTr6mg3nZ
429,210,Te Amaré,14792,5XqKQ5toYGqEKqUZMA7mFP
430,211,El Ataque de las Chicas Cocodrilo (feat. David Summers),193000,37nkBacdEHmvBZPzlQKDth
431,212,Seabird,186320,7qw4F9ebIh2z1dSBpJMfdt
432,213,Here,92629,7IUF0dDdzguaFUwwA9BgDu
433,213,Seventeen,212933,60cxstE8pABTrgaEs0jCBI
434,214,Heroes (we could be),53071,3zU9rdflI65tK4dkkNSp77
435,215,Gravity,26398,2Ei6u28a883JNB8zABIChQ
436,215,Toxic,108875,6N6lIHN5pH5EAbAHB38mL3
437,216,Cheating,147080,54ishPSqGuH3DjmDOgZX38
438,216,It's About Us - Interlude,61200,49Mu3bOSF2uBL4dAHKuWOq
439,216,Little Do You Know,185200,1almCHdsfikRPfVB9VrEdT
440,216,Scarecrow,206466,6Brmhk7BOshEQpEq8Fi9WB
441,217,Young & Foolish,82012,4vhvQ18ULclwURv71zXYYG
442,218,Precipicio,247430,30qoZqyK8luo3jwnWAbdYD
443,219,Unx de nosotrxs (feat. Javiera Mena),249518,7yVGw6fxhYPOLsD9BPWXnA
444,220,Sealong Hair,1950,4JBh5mn6RFVIAA2IUDcbEZ
445,221,Up All Night,162333,0BfqSrePPCaJfpBGDC4ZXX
446,222,Solo Mía,255669,7bLfGfZ8FQ7uZ3iLJIQISf
447,223,Carnaval - Niels Van Gogh Radio Edit,3111,4z4a8jKUAUGwyBjpsIgC7T
448,224,Esta Vida (Qué Bonita Es Esta Vida),8083,7nR0urmFhXgbKeqYHkTQLd
449,225,De Verdad,206440,1afwnLVsqusPl2cAUQ94ky
450,226,Unison,2457,3Xuf2ni1P0IVpTCXzajUD6
451,227,Bellake,186688,4QwryINbuIcR4zOiLnTheh
452,228,Destination Calabria - Radio Edit,7208,7GU2rVYtCdJ8OHaYNJwt1Z
453,229,Jangueo,3741,5m3jpKkgkfoMcym1qjToFg
454,229,Jangueo,259600,1bRpSCFv6P2OUhciByeRYR
455,230,Pictures,174540,1fhsKLqU0D8y4nOkufigCz
456,231,Glass in the park,239653,5OHbgQbHzTjolHzWffSrvn
457,231,Hiding tonight,186720,3UKy1X3nGe5diFqN5swaFz
458,231,It's hard to get around the wind,247013,5kZD0TTSYAgRzciBtKCmgT
459,231,Piledriver waltz,204880,3s5ogvexUgA6XjNj37zpnP
460,231,Stuck on the puzzle,211053,3cUxncrTWSA9lhlQbuIwUY
461,231,Stuck on the puzzle - intro,53760,0pFYxmR6JgIXjtzd0fKCUS
462,232,A gritos de esperanza (feat. Jesús Navarro),163803,2R2uXqemsMflA4rpUhPgGT
463,233,Aunque no te pueda ver,266659,2425UlXvkIkAEJAtAd8ROm
464,234,Aunque no te pueda ver,266666,2kfCz8xYlA7s3zwSTRi1IT
465,234,Dame tu aire,241226,4B1mxWjJzBqfo8ZCUz4IR5
466,234,Que pides tu?,249360,0sL63msjz9ftDt4usBp9XF
467,235,Estar contigo,312762,0IDyf9eri6YrUs4yeQfCZZ
468,236,Sigo aquí (Treasure Planet) (Tema principal de la B.S.O. El planeta del tesoro),222309,7MGhIpwZHdOgonZ69b5KEQ
469,237,Sin miedo a nada (feat. Amaia Montero),11530,02bKaAG61tMw9c63fzKXal
470,238,Navigator Truck,55803,1MdXrDqBOUfDCISqAWI5XB
471,239,The Fold,1300,6euSJnTwGbVGDTwePQxMvk
472,240,Daydreaming,114154,5bW0EnMVhOu1AXw7o2MCw0
473,241,Deep End,143000,3NHWhbuTDRO5y5lWjkZOLE
474,242,Restless Sea,123932,1F8c9YGJjGXnSWhSoZedyH
475,243,The Longing,176170,29C5rzt8Y8YiyXFUByk41c
476,244,Winterland,131074,1gW3VKqi9qjRHLyBhg4IZO
477,245,In the Steppes of Central Asia,448560,4KqnNrqtlD8x4jHbYFsewL
478,246,Polovetsian Dances from Prince Igor: Introduzione,136882,1KeJxSvW6pLU1ieRfQOMca
479,247,"Mélodie, Op. 20, No. 1",399000,2v6VES9HsN7M3cmY40hDM5
480,248,The Way You Move,166323,5JBn0Xk4q6gMVRoZlNrZ6L
481,249,"Scriabin: 24 Preludes, Op. 11: No. 21 in B-Flat Major",107000,7lFRAFQ2f2AmWOefaiV4wb
482,250,am Marienplatz,169250,6aChaZyAJMXGE1dv3Hl1Py
483,251,We Wanna - Radio Edit,3668,3o58EeSTVOjBZ8J310PZ7I
484,252,We Wanna (feat. Daddy Yankee) - Radio Edit,6522,7bfvRDRh3QUMg4ItSOPWQV
485,253,Mr. Fox in the Fields,62509,1Clu0gbMFEvJ3bdpgmlMvh
486,254,Obliviate,181693,3888fje96tm650Zoxc0jwi
487,255,A New Beginning,99240,5MIHScmOF6rTYqGBxIzAMn
488,255,Courtyard Apocalypse,120386,50Cz3hN8iB9aDL0FL6e0mM
489,255,Lily's Theme,40391,4rOZRpsGz3eZxTYabaRLtn
490,255,Severus and Lily,5770,4I4qCvszh2DOe3DmOrD0eb
491,255,Statues,142773,2AFFaiIlripSpcTYZXNL7f
492,255,Statues,144200,775OxWq9wfVzmVDS0n3zff
493,256,Maybe Tomorrow It Will Change,162725,6olLemdG5vLF9msH832Lg6
494,257,Walk With Us - For Black Lives Matter,120456,6XmozAAnvBf2VtLL53AkX0
495,258,Early In the Morning - 2006 Remastered Version,138389,3SNIYOTmrXaErD3i1ygWmn
496,259,Bartender,4793,12RbpZv9pUziDUoUNIvWad
497,260,Alócate,11651,5KMoHHy3cQLGNHRZDPFtRf
498,260,Rompe la Cintura,10997,1ASo4at1j2HwIZLujwl7yp
499,261,A Ti Te Encanta,5996,1o6F3sMd7zallbOAj8s38G
500,262,Camuflaje,3460,20fQVuio8RcGPleqONoGx6
501,262,Energía,6598,6Z0LS8Qts9v9sR7N8yt7Ig
502,263,Reggaeton Ton,136506,7CLxRXy3olj2KngFWAEIcg
503,264,Agárrale el Pantalón (feat. Zion & Lennox),2583,3Wd4Yl2TjjTxkvlJCHWvB9
504,265,Una en un Millón,194744,4SrcC7RYF496LSwl0XKdi1
505,266,Absyrations,344053,14JAGLLamVp9p3EJaRYPfj
506,267,Jamas en Nottingham,64208,68TspViDpyJH1sx9xGaWCU
507,268,Un Viejo Amor,194744,6ULSsfK3g3lmcJejptrkFh
508,269,Feeling Lonely on a Sunday Afternoon - Instrumental,99896,2V2Ibq58YAu2P9Ahj0pbl2
509,270,"Catalani: La Wally, Act 1: ""Ebben? Ne andrò lontana"" (Wally)",294586,48K6A6FIx6HnP2qrpOGu3v
510,271,The Stars Are Bright,241488,1h6f4tjOYIGKZ3dVs1DBcs
511,272,Con La Novedad,171426,0bXO2vrEE0eDj09u6cLfca
512,273,El Llamado,221786,7HPXEAZ8m5IXk0VCvmEZ0I
513,273,Für Elise,230020,0IXHB51AxbyiIncEmRQ4M8
514,273,Maracuyá,206585,7z5NCuzCGxEUcSFacAG09W
515,274,El Llamado,221786,4OgxEP5h38KjRYYPdA0grX
516,275,Venga la Esperanza,196750,58ySxQtOOnBnos5xr5R9hc
517,276,Penelope,263407,1QmtrEXOxR0eY5kd6VkjSP
518,277,Poison,270786,39J10NL0mFTAdJbapoo2rC
519,278,Poison,103467,5XcZRgJv3zMhTqCyESjQrF
520,279,Better Off Alone,4136,0pMUR7Uvp6vxlbG0qBFvgM
521,280,Salvajes,187000,3OlwTDNATwSuTxRbBYTfHl
522,281,Like You'll Never See Me Again,315360,0NWJPV3utX0J4tfwzyotNB
523,281,No One,1021,0JEqGkvUiMTQmFY6sgL9kg
524,282,Queda't per Nadal,220909,3Fj0rPxUKk8A1MBvXxGdyw
525,283,Trust,155000,2i4ADE3WMDarWDsQNiTqWH
526,284,Misty Midnight,134498,3os1MjgOwLFIyvyP67JKaE
527,285,For Eddy,225933,461GwTVcmJ7EENZrnPfuhW
528,286,Monalisa - Radio Edit,5122,04e7ShzjEkOos7fxaC6ljd
529,287,Una Cita,190123,1TK31S3gUoDt617ZN1YLCS
530,288,Una Cita - Remix,275945,6v3QCw4ca5cR4VkzpG0PHy
531,288,Una Cita - Remix,275945,3Ke1NVElHXQpBeuWz6QOt8
532,289,"Dear Maria, Count Me In",182826,0JJP0IS4w0fJx01EcrfkDe
533,290,"Dear Maria, Count Me In",182826,3ZsexY07D4t4HRq7ogeSAS
534,291,Girl in the Sun,63111,319QvVu1PaJvVxzwSLBuc9
535,292,16,92306,09zg68YYRB0qFarfDpVP0x
536,292,Matar o Morir,206133,5fvsTDpEEQNSHYsnl9olLS
537,293,Aquí,240266,5UXDQ8f5UN5FNZ48WHmrMC
538,293,Frágil,163266,6JxsIadCWYVwOBQymaYMcZ
539,294,Baby Please,157960,2JMLgdz2Y5CnNPE70A1OYK
540,294,Memorama,188773,7iXKhg6krcRdWs4S7wbO3x
541,295,Dualidad,223046,3l37CCEZjznB8jtFyoYCaz
542,295,Eres Como el Mar,325264,3SIoj9HeBKwdODE1sgSj13
543,295,Miedo,238349,2JgJAKlIrGIKv4FjhrkWk1
544,295,Rómpase el Vidrio en Caso de Emergencia,301687,57kYeaTLlVpVQMdflUoxYw
545,295,Tú,212365,62Ge3MhHQ00ahzUf2Lcrg7
546,296,"Hot 'Lanta - Live At Fillmore East, March 13, 1971",321658,6EydY3DiK1th0nE7TuxKco
547,297,Jessica - Unedited Version,40246,7kl337nuuTTVcXJiQqBgwJ
548,297,Ramblin' Man,24581,2Q7LpkYrS0PBpoq3iCqypa
549,298,Blue Sky,311703,6iX1QW1gGIVNEItnqyvFfH
550,298,Little Martha,127746,2WPLFvAldG0GG6Ad3Xa0TO
551,299,Midnight Rider,20579,1hUe1XOcM5iXaWG6NRtLzG
552,300,A Lemine Me,266930,7seaboXgiftlcXgd8yzLrR
553,300,Gure Yose Me,250179,46DijmQyhqOxHnrzZFgI2X
554,300,La Ka Ba'a,252253,1Y62CbvptkVHpq6OsmFceu
555,301,Hear Me Tonight,188500,0v8OKUrqZGoEbgEUXScRSQ
556,302,Raise Em Up [Ellington House Remix],43802,1DUuKeOgaIp2P0dfrijHxW
557,303,Foolish,155912,5FRWCnUzjsaN0rlpjaSi8o
558,304,La Parranda Va a Empezar,110367,1tzPDVWvoXphdme8WsHiLC
559,305,Master Of The House - Live,321160,036ufmMfHHoVWkAhUcHxQD
560,306,Master Of The House,82560,6cX9HbjCK20dfd5C1fftUE
561,307,Cancionero,126413,3HRqqfLJXMvEcqflLpy5Os
562,308,El Andariego,149506,7DJt78nE0IFZLMcpumIfiA
563,308,Popurrí: Amor Mío / Sabrá Dios / Sabor a Mí,276266,6yCkccxYgWjdAi210LJdhr
564,309,Khala My Friend,203716,5xevas4P14kVmD4St0X3yy
565,310,Gimme! Gimme! Gimme! (A Man After Midnight) - From 'Mamma Mia!' Original Motion Picture Soundtrack,40463,7lkeI7MsLOZ5gyh9ejaf3W
566,310,"Honey, Honey - From 'Mamma Mia!' Original Motion Picture Soundtrack",187360,6P4XyViJkq9QGEHtzfMIrH
567,310,I Have A Dream - From 'Mamma Mia!' Original Motion Picture Soundtrack,68261,77bIDfQElFrLQjp2ZdTaam
568,310,Thank You For The Music - From 'Mamma Mia!' Original Motion Picture Soundtrack,3767,64yJ0tpcSveze3KJAdZGKe
569,311,just you,126037,4IxBWRKJnRk1x1SOV0FRpx
570,312,Ventura Highway,211386,4IU1RL4BKvFyXtbTwaHAvW
571,313,I Wanna Go Out,107297,3yVnBKYkQR2LFEhL1htZ2G
572,314,Believer,183893,64ybTt8CKxPdeXBNnu08Op
573,314,Best Day Of My Life,194240,5Hroj5K7vLpIG4FNCRIjbP
574,314,Love,198280,63jtv6OVPH2SPb03icmiVo
575,314,Think About It,9055,6RqiiH9J7pNg8jDM1umQtx
576,315,Go Big Or Go Home,329193,1obisQNOcikRvTdStbW3pG
577,315,I'm Born To Run,206920,6zDs6zI94L761vd0cVScTT
578,315,Mess With Your Heart,243346,6VUbwpeIcgWoITiQmJaoJd
579,315,Mind Body Soul,302853,26J2HZuOsCGr1A6HdwcynU
580,315,No Love,213000,1DvWCkpWOCyYWCre45bZdg
581,315,Nothing Better,218853,1s6wbPZYMPzRzo33u5dvv7
582,315,Pocket Full Of Gold,180213,4KSQ9el0QgTKKie5oCtKLe
583,315,Pride,191280,1aGECHpgySxBAcLBBMyxlC
584,315,Replaced,212546,5sml5GrLj7g9WIpC2R3Tgk
585,315,Right Here Right Now,181773,6oo4xIS38u3i2ipj2JUAf4
586,315,Superman,248106,37n4R3DulWcsblZJ7UJt5t
587,315,What We Live For,178560,1KgZOCjN3nGRTk3c87oIj6
588,316,Showers of Peace,161877,4bs9xDSrypNaBwr5gpz13t
589,317,"La Gioconda / Act II: ""Cielo e mar""",27437,0kZRRiv9Cdun3LWiTGbIfH
590,318,La Gioconda / Act 3: Dance Of The Hours,86773,1brqrwappe4lTVfhBYlojf
591,319,Yellow,1897,4Hj5yNHgu2dyrnzRQN7Gld
592,320,Invincible,196349,6VS7wKwtvL2FvTupYSWZ9e
593,321,eye of the beholder,109925,5qj92VufB9JpS83gJh73up
594,322,Soul Suckers,169626,1NjixXlQH1YhV4s5c3kBeN
595,323,Till You Come Back Through,182000,3ENpmKp7zFwoE1p37pyh17
596,324,"4 Sketches, Op. 15: III. Dreaming",293026,1xPWXdLYrz4bX2ad1g30fP
597,325,Grown-Up Christmas List,302013,24lCPIiEWKg9K7k1Gh1h8q
598,325,I'll Be Home For Christmas,2401,7yacctGyUUiu7GjtkV6rKl
599,326,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",45014,6CQaVuICm1WVXyy3SZ5jEI
600,327,A la Sombra de un León,243560,54oB1qekNbQH6R3meIz4l6
601,328,La Mentira,185240,46Q6e4fQyElbUyg4Jivhts
602,329,A la Sombra de un León,240235,4jptQwyaHK6SmHlUMClolD
603,329,No Se por Que Te Quiero,211706,2TPXsiQzMC2ieNfNvTPi7b
604,330,La Puerta De Alcalá - En Directo,326893,6M7dGTUF47RRGGPqHBTn6P
605,330,Mediterráneo - En Directo,215800,0O2NGu5ghst92sLDu5EYCa
606,331,Color Esperanza / Sólo le Pido a Dios - Versión México,223906,6Z48v2xlf3H66cgxz6Rxg3
607,332,Bandido,179770,5YH0im36TvDjT5CN2VsHHK
608,333,Sacar la Voz,253360,1tR0tdHtTapWhGkUAEfgVR
609,334,La Peninsula,180562,5OtvhDI7MTXUNJD4bd4RhZ
610,335,Bright Star,190586,2MzJjyG6MWkAY8wQIfDMSZ
611,336,Fire In The Sky,201782,3zpGIFghtnVlwMXWyKW474
612,337,What Would It Take,239440,5DSYSJvmhIWkPmfPfDct2m
613,338,Bésame Mucho,194744,5WHnE8MsLFHqSUwecrs7WO
614,338,Cuando Me Enamoro,194744,0tyWs7VaLmVvUkFXd9nyfj
615,339,Bésame Mucho,241210,5WHnE8MsLFHqSUwecrs7WO
616,339,Cuando Me Enamoro,235446,0tyWs7VaLmVvUkFXd9nyfj
617,340,Cuando Me Enamoro,236266,3PHwYUyqbbsqjPRZo2OMRg
618,341,"Can't Help Falling In Love - Live From Spotify, NYC / 2015",179863,3RPUlfBMYL7KCApbHMNE91
619,342,Con Te Partirò,250983,7zrpoAJte9o12TzawqgdD0
620,342,Romanza,224468,6uOpnY4XH0P0dV8zmt7FvP
621,342,Vivo per lei,265584,6cPLCU7hKjgjvLWzCevl7R
622,343,"E più ti penso - De ""Erase Una Vez En América/Malena""",267676,0RcJCLldTvT3JYKuqJJs6C
623,343,"Nelle tue mani - De ""Gladiator""",261025,1zHPXt0os7hECqoB2OnYWq
624,344,Caruso,201067,4aYRqKIdN8605wm4p3tGNa
625,345,Amo Soltanto Te,200747,79S2BR6317nCKQnscfSnIv
626,345,Anema e core,247805,34NKt4TmPzqv4zFdYEqSMo
627,345,Bésame Mucho,241232,4Tpl2ViMTwg9jeLtQs3QTI
628,345,Can't Help Falling In Love - Live At Lake Las Vegas / 2005,205182,4790VpZdyXYrdOWGrISyKO
629,345,Canzoni stonate,324590,4TIIaeHv2twL4OsLwztXKH
630,345,Caruso,317671,3rptPI8sExzgLzlnExq30z
631,345,Con te partirò - 2016 Version,254631,6FlmPVEd07QIWOmKbkweGh
632,345,Corcovado / Quiet Nights Of Quiet Stars,214290,4WwdOut8XujlOraikJOgqp
633,345,Cuando Me Enamoro,235491,1mKZlIVoMA1DRTFQXtonld
634,345,Fall On Me,258693,2wnIrgquqGL2MhR1ZsKZpH
635,345,If Only,217224,1A8bb6LSKIrj51F60rhIWC
636,345,Il Mare Calmo Della Sera,281306,4E4KpZAr6yP27XI8v8y04Y
637,345,La vie en rose,186982,0L1h4KVC9IGmxKDJ9uG0lH
638,345,Le tue parole,240506,7oCpqzT4FvpAFKMdsb3k3Y
639,345,"Love In Portofino - Live From Portofino, Italy / 2012",212360,4MZgKljWUnC8q4YOzMh8Bq
640,345,Love Me Tender,231419,3vtTq9C08lAM0iJlC908vp
641,345,Per amore,282515,4c0wO02tmXmvIZqECplNEI
642,345,Perfidia,246512,29CPsJ4NJxifHDf8J5HiCf
643,345,"Quizás, Quizás, Quizás",197684,52HArsIpK8RWuMexxKimsD
644,345,Return To Love,274093,7hHkxTvGoigZxVIryzkBSx
645,345,Romanza,224468,6gfZLi2Y53ERFeVM9yuCOD
646,345,Solamente Una Vez,209768,7wRJa2G3jnoEFnGtRYPYKF
647,345,Somos Novios,262306,0P0O9BkPZJxYiA8Lt4i7cZ
648,345,Vivo Per Lei,266426,01F4LHw42nje1cxjAKjypz
649,346,La vie en rose,975,1KzodV1NimamZa4pI9FgX9
650,346,"Quizás, Quizás, Quizás",194744,6ykkal4MnCob5AQxckVqj2
651,347,"Quizás, Quizás, Quizás",198206,6ykkal4MnCob5AQxckVqj2
652,348,Pianissimo,268448,5BQ8SilwdyV0NWnjG9X3UJ
653,349,Return To Love,274089,09YXhYMYIHZBHVKGEQrSQF
654,350,Ali di Libertà,212649,7y47rVK90hwGaxiOtp5e0M
655,350,Ali di Libertà - Acoustic,213764,6goe7dyoWM24bRHh8rtZR8
656,350,Amo Soltanto Te,200747,5ZQWErBrXtYj5shsUMEa2T
657,350,Ave Maria Pietas,252100,1UhEtxKhMrLlyvxK0i53F5
658,350,Fall On Me,258811,3LwHc6Z7EYszoyM6Duucbr
659,350,I Am Here,229413,4EodeCdJw2z6plTCkTWfu4
660,350,If Only,217224,6N1y7Lutsd1kXqq3iIEmqn
661,350,Miele Impuro,189186,5pDoFbZlbTdG8dY0FaPkmY
662,350,Un'Anima,271520,4xannO5OtHX8uduQerMLkJ
663,350,Ven a Mi,258811,0Em77OXihU30jdcIuCSvm8
664,350,We Will Meet Once Again,235126,4F8tXV2rS1yQ7urTPTDCsW
665,351,"Florecita Rockera - Rock en Tu Idioma, Eléctrico",224183,6Zs6CiZr64k43WdvjFulRB
666,352,La guerra dei baci,241272,0VSH33lEmM0xQclHlibC5k
667,353,Take Back Thy Gift,193333,3ugct54al0lscnP8yZhE4C
668,354,Olomana,159735,4E0pCVwsSnYcxcKpp0wf8Q
669,355,Picturesque Dreams,130000,079RvHezHwxo9DC7FIBzf5
670,356,Ocean,34325,15V1hj7Tkm4IVvq5Wa8lfH
671,356,Ocean - Stripped Acoustic,49850,77o0diCQA70xYZnOey5OeD
672,357,Cast Away,110029,6ELU3LmFt2QjMzLnTUyC5M
673,358,Manifest,317413,7oChm7YC5PS1NvEkRCgswG
674,359,Haven,135616,5y7dWJo2jHKv3LBDhU0R0U
675,360,Plain Sight,127714,1juq7X9kZkBQN7cDo7xHW8
676,361,Wayside,133786,3MKIGVnGdYeYNCH9CIXc7A
677,362,Memory,83500,2GGkXContcq2SZpXuEAlyf
678,363,All I Ask Of You - Edit,244306,6wSdXgxZzVaS70I6181gaN
679,363,All I Ask Of You - Reprise,155560,75rArO0AzmiiGxDADk8civ
680,363,Angel Of Music,134106,4CyUz23gMcWI2fgdeNcrS2
681,363,Entr'Acte - Act Two - Six Months Later,160706,69WgdKzSHmIQyqxf3n3x58
682,363,Masquerade,327893,5QwsotyVII6Qh7LCLtvOpZ
683,363,Overture - Edit,127226,4FlueI7VOMLUxJDCoeUDVL
684,363,Prima Donna,222800,36cDxP6IYh3ODxaxEtn0EP
685,363,The Mirror (Angel Of Music),124359,4TxbUrVjT6ZYQ1jVPTeTvA
686,363,The Music Of The Night,317743,4lyPFIEm0pcLtBgtsNDNhU
687,363,The Phantom Of The Opera - Edit,257232,6U6osf0NDTBIslv5plQkkK
688,363,The Point Of No Return,332382,7BOOziw9XvxVE7DT74WKfo
689,363,Think Of Me - Edit,39678,5otNx6jsF4D3rSEBzeZEhn
690,363,Wishing You Were Somehow Here Again - Edit,185528,6SvSQ1fTCbI9qxR00b0OGg
691,364,All I Ask Of You,254667,52KiYg6Kn2NB9riY2IwUgi
692,364,All I Ask Of You - Reprise,203093,0F8VLTQGhNjBi1ltbVerdE
693,364,Angel Of Music,140266,48eRbUfNOF4xnNHwSSYubb
694,364,Down Once More / Track Down This Murderer,319213,08w39owyASWYcB9lO30DRC
695,364,Entr'Acte,181693,0cLoao2k6VaLjbvtxtYCtO
696,364,I Remember / Stranger Than You Dreamt It,201550,0FwP3tsHCfmMJDe0vEkRUG
697,364,Little Lotte / The Mirror (Angel Of Music),168840,6DUe3XqMPk2OMsT3QQfcVE
698,364,Magical Lasso,59258,7egD3vWokabEvOB2TD7iCl
699,364,Medley: Down Once More / Track Down This Murderer - From 'The Phantom Of The Opera' Motion Picture,51619,5i7onLU8iJDQdc8V1A7NbR
700,364,Notes / Prima Donna,656429,7uFofIX6vcvU7vl4jlttEr
701,364,Overture,185000,37u4N8Nje0UIJINbW7QULX
702,364,"Poor Fool, He Makes Me Laugh",186493,50yxhOQupboMoF1xgzLza3
703,364,Prologue,116160,1bdfgBPqPzUrSDQf46KMVz
704,364,The Mirror (Angel Of Music) - From 'The Phantom Of The Opera' Motion Picture,119386,5PRz8hvi9y6S36WIreol1U
705,364,The Music Of The Night,810074,2jF3AQzvTj9L1Ax9Di5BYu
706,364,The Phantom Of The Opera,302789,5qlABWwod6dgDCmRAAF5J5
707,364,The Phantom Of the Opera - From 'The Phantom Of The Opera' Motion Picture,94669,4EaBMhUIOfnFEbIgqCfKbi
708,364,The Point Of No Return,332266,18y1ZP9WCMunAe6QgByGif
